,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,PRODUTOID,DESCRICAO,APLICACAO1,PESO,ALTURA,LARGURA,COMPRIMENTO
1172,1172,1172,1172,50587,SUPERWHEY 3W MOR 907G PT INTEG MEDICA,CX/4,0.907,0.262,0.312,0.312
1173,1173,1173,1173,62093,SUPLEMAG 30CAPS MEDINAL,CX/50,0.04,0.095,0.05,0.05
1174,1174,1174,1174,60328,TEMP ALH/CEB/SAL RS MOEDOR 70G BR SPICES,CX/12,0.07,13.5,0.04,0.04
1175,1175,1175,1175,60096,TEMP CHIMICHURRI POTE 70G BR SPICES,CX/12,0.093,0.07,0.06,0.06
1176,1176,1176,1176,62707,TEMP CURCUMA C/ PIMENTA PO 60G SVILI,,0.0658,0.12,0.04,0.04
1177,1177,1177,1177,60392,TEMP ERVA PROV/SAL RS MODEDOR 70G BR SPICES,CX/12,0.07,0.12,0.04,0.04
1178,1178,1178,1178,61672,TEMP FRANGO/SAL RS 150G QVITA,CX/12,0.2,0.08,0.07,0.07
1179,1179,1179,1179,62663,TEMP ORG ALECRIM 20G KAMPO ERVAS,,0.04,0.12,0.04,0.04
1180,1180,1180,1180,62000,TEMP ORG COLORAU 70G KAMPO ERVAS,CX/24,0.07,0.12,0.04,0.04
1181,1181,1181,1181,62583,TEMP ORG CURCUMA PO 70G KAMPO ERVAS,CX/24,0.07,0.12,0.04,0.04
1182,1182,1182,1182,62574,TEMP ORG MANJERICAO 20G KAMPO ERVAS,CX/24,0.02,0.12,0.035,0.035
1183,1183,1183,1183,61966,TEMP ORG OREGANO 15G KAMPO ERVAS,,0.04,0.12,0.04,0.04
1184,1184,1184,1184,61967,TEMP ORG PIMENTA REINO 70G KAMPO ERVAS,,0.07,0.12,0.04,0.04
1185,1185,1185,1185,61969,TEMP ORG PIMENTA ROSA 35G KAMPO ERVAS,,0.035,0.0,0.0,0.0
1186,1186,1186,1186,62708,TEMP PIMENTA 100% PURA PO 60G SVILI,,0.065,0.121,0.04,0.04
1187,1187,1187,1187,60644,TEMP PIMENTA CAIENA POTE 100G BR SPICES,,0.1,0.07,0.06,0.06
1188,1188,1188,1188,61679,TEMP PIMENTA CALABRESA 60G QVITA,CX/12,0.11,0.08,0.07,0.07
1189,1189,1189,1189,60111,TEMP PIMENTA DO REINO PRETA MOEDOR 50G BR SPICES,CX/12,0.172,0.13,0.05,0.06
1190,1190,1190,1190,60897,TEMP Z.SODIO ALH/CEB/SALS 50G QVITA,CX/12,0.06,0.12,0.04,0.04
1191,1191,1191,1191,60900,TEMP Z.SODIO ERVAS 25G QVITA,CX/12,0.048,0.12,0.04,0.04
1192,1192,1192,1192,60902,TEMP Z.SODIO PICANTE 60G QVITA,CX/12,0.06,0.12,0.04,0.04
1193,1193,1193,1193,56561,TOP WHEY 3W BAUN 900G MAX TITAN,CX/4,0.9,0.25,0.15,0.15
1194,1194,1194,1194,56173,TOP WHEY 3W VIT.FRT 900G MAX TITAN,CX/4,0.9,0.25,0.15,0.15
1195,1195,1195,1195,50687,TOTAL PROT BAUN SCH 1KG DNA,CX/12,1.0,0.29,0.21,0.035
1196,1196,1196,1196,50627,TOTAL PROT CHOC SCH 1KG DNA,CX/12,1.0,0.29,0.21,0.035
1197,1197,1197,1197,50628,TOTAL PROT MOR/BAN SCH 1KG DNA,CX/12,1.0,0.29,0.21,0.035
1198,1198,1198,1198,60543,ULTIMATE IRON FIGHT ACA/GUA 270G PROFIT,,0.27,0.1,0.095,0.3
1199,1199,1199,1199,59030,ULTRA SKIN 100 CAPS - MEDINAL,CX/21,0.092,0.06,0.14,0.07
1200,1200,1200,1200,60251,VENTILADOR 220V,,0.0,0.0,0.0,0.0
1201,1201,1201,1201,60749,VINAGRE ABACAXI 250ML DOM SPINOSA,CX/9,0.6,0.215,0.045,0.045
1202,1202,1202,1202,62019,VINAGRE MACA S/GLUT 500ML N. LIFE,CX/24,0.5,0.22,0.07,0.07
1203,1203,1203,1203,60746,VINAGRE MACA/MELAD 250ML DOM SPINOSA,CX/9,0.6,0.215,0.045,0.045
1204,1204,1204,1204,61927,VINAGRE ORG CALDO CANA PET 510ML AZUL FLACH,CX/12,0.55,0.271,0.063,0.063
1205,1205,1205,1205,61928,VINAGRE ORG CALDO CANA PET 510ML VERDE FLACH,CX/12,0.55,0.271,0.063,0.63
1206,1206,1206,1206,61926,VINAGRE ORG CALDO CANA PET 510ML VERM FLACH,CX/12,0.55,0.271,0.063,0.063
1207,1207,1207,1207,61925,VINAGRE ORG CALDO CANA VD 500ML FLACH,CX/12,0.9,0.275,0.063,0.0636
1208,1208,1208,1208,60745,VINAGRE ORG MACA 250ML DOM SPINOSA,CX/9,0.6,0.215,0.045,0.045
1209,1209,1209,1209,60747,VINAGRE ORG MEL 250ML DOM SPINOSA,,0.6,0.215,0.045,0.045
1210,1210,1210,1210,54850,VINHO BRANCO SECO SELECAO 750ML PERGOLA,CX/12,0.75,0.33,0.07,0.07
1211,1211,1211,1211,54853,VINHO BRANCO SUAVE 1LT PERGOLA,CX/12,1.61,0.3,0.08,0.08
1212,1212,1212,1212,62441,VINHO FINO BCO DEMI SEC 650ML PERGOLA,CX/6,1.286,0.308,0.08199999999999999,0.08199999999999999
1213,1213,1213,1213,61698,VINHO RES.CABERNET SAUVIGNON 375ML CAB. DE PIEDRA,CX/12,0.6659999999999999,0.23,0.06,0.06
1214,1214,1214,1214,61936,VINHO TINTO SECO 1L CATAFESTA,CX/12,1.63,0.3,0.09,0.09
1215,1215,1215,1215,54846,VINHO TINTO SECO 1LT PERGOLA,CX/12,1.0,0.3,0.08,0.08
1216,1216,1216,1216,56218,VINHO TINTO SECO 2LT PERGOLA,CX/6,3.1,0.33,0.11,0.11
1217,1217,1217,1217,60489,VINHO TINTO SECO 375ML PERGOLA,CX/12,0.375,0.23,0.06,0.06
1218,1218,1218,1218,61934,VINHO TINTO SECO 750ML CATAFESTA,CX/12,1.3,0.29,0.075,0.075
1219,1219,1219,1219,54849,VINHO TINTO SECO 750ML PERGOLA,CX/12,1.38,0.33,0.07,0.07
1220,1220,1220,1220,61938,"VINHO TINTO SECO PET 1,45ML CATAFESTA",CX/6,1.6,0.315,0.105,0.105
1221,1221,1221,1221,56219,"VINHO TINTO SECO PET 1,47LT PERGOLA",CX/6,1.6,0.315,0.1,0.1
1222,1222,1222,1222,61937,VINHO TINTO SUAVE 1L CATAFESTA,CX/12,1.63,0.3,0.09,0.09
1223,1223,1223,1223,54848,VINHO TINTO SUAVE 1LT PERGOLA,CX/12,1.61,0.3,0.08,0.08
1224,1224,1224,1224,54962,VINHO TINTO SUAVE 2LT PERGOLA,CX/6,3.09,0.33,0.11,0.11
1225,1225,1225,1225,60488,VINHO TINTO SUAVE 375ML PERGOLA,CX/12,0.375,0.23,0.06,0.06
1226,1226,1226,1226,61935,VINHO TINTO SUAVE 750ML CATAFESTA,CX/12,1.3,0.29,0.075,0.075
1227,1227,1227,1227,54851,VINHO TINTO SUAVE 750ML PERGOLA,CX/12,1.38,0.33,0.07,0.07
1228,1228,1228,1228,62225,"VINHO TINTO SUAVE BORDO 4,6L CATAFESTA",CX/2,5.0,0.38,0.2,0.14
1229,1229,1229,1229,61939,"VINHO TINTO SUAVE PET 1,45ML CATAFESTA",CX/6,1.6,0.315,0.105,0.105
1230,1230,1230,1230,55368,"VINHO TINTO SUAVE PET 1,47LT PERGOLA",CX/6,1.6,0.315,0.1,0.1
1231,1231,1231,1231,62594,VITAL C FORT 60SOFTGEL 500MG TIARAJU,CX/50,0.09,0.11,0.058,0.06
1232,1232,1232,1232,62649,VITAL IMUNE 60 CAPS 550MG TIARAJU ,,0.1,0.11,0.058,0.07
1233,1233,1233,1233,58375,VITAMINA A 60SOFTCAP RE 600MG TIARAJU,CX/50,0.0,0.0,0.0,0.0
1234,1234,1234,1234,62591,VITAMINA C PREM 60CAP 52G MEDINAL,CX/48,0.06,0.118,0.065,0.065
1235,1235,1235,1235,62601,VITAMINA C ZINCO 60CAPS PROFIT,,0.0,0.0,0.0,0.0
1236,1236,1236,1236,61657,VITAMINA COMPLEX A Z 90TAB PROFIT,,0.84,0.115,0.065,0.065
1237,1237,1237,1237,62593,VITAMINA D 60SOFTGEL 2000UI TIARAJU,,0.05,0.11,0.058,0.06
1238,1238,1238,1238,62602,VITAMINA D3 SOFTGEL 2000UI 60CAPS PROFIT,,0.056,0.11,0.06,0.06
1239,1239,1239,1239,62001,VITAMINA E 60SOFTCAP 400MG TIARAJU,,0.0,0.0,0.0,0.0
1240,1240,1240,1240,62719,VITAMINA K2 60SOFTGEL 149MCG TIARAJU,,0.062,0.11,0.058,0.058
1241,1241,1241,1241,53573,VO2 PROTEIN BAR 12X30G CHOCOLATE INTEGRALMEDICA,CX/12,0.36,0.04,0.16,0.13
1242,1242,1242,1242,62137,WAFER CHOC S/LACT 108G RANCHEIRO,CX/40,0.11,0.091,0.215,0.017
1243,1243,1243,1243,62518,WAFER CHOCOLATE 115G VILMA,CX/40,0.125,0.02,0.09,0.23
1244,1244,1244,1244,62520,WAFER LIMAO 115G VILMA,CX/40,0.125,0.02,0.09,0.23
1245,1245,1245,1245,62138,WAFER MOR S/LACT 108G RANCHEIRO,CX/40,0.11,0.091,0.215,0.017
1246,1246,1246,1246,62519,WAFER MORANGO 115G VILMA,CX/40,0.125,0.02,0.09,0.23
1247,1247,1247,1247,60565,WHEY 100% PREM.CHOC 907G PROFIT,,0.907,0.26,0.18,0.48
1248,1248,1248,1248,62470,WHEY 100% PURE BAN PT 907G INTEG MEDICA,CX/2,1.054,0.253,0.14800000000000002,0.14800000000000002
1249,1249,1249,1249,62429,WHEY 100% PURE BAUN SCH 907G INTEG MEDICA,,0.957,0.35,0.2,0.08
1250,1250,1250,1250,62431,WHEY 100% PURE CHOCO SCH 907G INTEG MEDICA,,0.957,0.35,0.2,0.08
1251,1251,1251,1251,62537,WHEY 100% PURE COOKIE SCH 907G INTEGRAL MEDICA ,,0.96,0.35,0.2,0.08
1252,1252,1252,1252,62430,WHEY 100% PURE MOR SCH 907G INTEG MEDICA,,0.957,0.35,0.11,0.08
1253,1253,1253,1253,59098,WHEY BLEND BAUN 900G MAX TITAN,CX/4,0.9,0.25,0.16,0.16
1254,1254,1254,1254,59097,WHEY BLEND CHOC 900G MAX TITAN,CX/4,0.9,0.25,0.16,0.16
1255,1255,1255,1255,59857,WHEY BLEND MOR 900G MAX TITAN,CX/4,0.9,0.25,0.16,0.16
1256,1256,1256,1256,58162,WHEY FEMINI BAUN 900G MAX TITAN,CX/4,0.9,0.0,0.0,0.0
1257,1257,1257,1257,56928,WHEY FEMINI CHOC 900G MAX TITAN,CX/4,0.95,0.25,0.15,0.15
1258,1258,1258,1258,60579,WHEY FOR FEMINY BAUN PT 907G PROFIT,,0.907,0.26,0.18,0.48
1259,1259,1259,1259,60577,WHEY FOR FEMINY CHOC PT 907G PROFIT,,0.907,0.26,0.18,0.48
1260,1260,1260,1260,60578,WHEY FOR FEMINY MORAN PT 907G PROFIT,,0.907,0.26,0.18,0.48
1261,1261,1261,1261,62354,WHEY ON THE GO CHOCO 30G PROBIOTICA,,0.03,0.0,0.0,0.0
1262,1262,1262,1262,56179,"WHEY PRO MOR SCH 1,5KG MAX TITAN",CX/4,1.5,0.37,0.295,0.1
1263,1263,1263,1263,62345,WHEY PURE CHOCO SCH 15X33G PROBIOTICA,,0.495,0.155,0.135,0.18
1264,1264,1264,1264,62595,"ZINCO 60COMPR 29,59MG TIARAJU",CX/50,0.049,0.11,0.058,0.07
